name,store_id,월,화,수,목,금,토,일,영업구분
마구로동우니도,1211144139,20:30,20:30,20:30,20:30,20:30,20:30,정기휴무 (매주 일요일),라스트오더
진오봉참치,21224998,11:00,11:00,11:00,11:00,11:00,12:00,정기휴무 (매주 일요일),오픈
진오봉참치,21224998,22:00,22:00,22:00,22:00,22:00,21:00,정기휴무 (매주 일요일),마감
진오봉참치,21224998,21:00,21:00,21:00,21:00,21:00,20:00,정기휴무 (매주 일요일),라스트오더
키친바락,1654443385,11:30,11:30,11:30,11:30,11:30,정기휴무 (매주 토요일),정기휴무 (매주 일요일),오픈
키친바락,1654443385,24:00,24:00,24:00,24:00,24:00,정기휴무 (매주 토요일),정기휴무 (매주 일요일),마감
키친바락,1654443385,14:00,14:00,14:00,14:00,14:00,정기휴무 (매주 토요일),정기휴무 (매주 일요일),브레이크타임시작1
키친바락,1654443385,17:30,17:30,17:30,17:30,17:30,정기휴무 (매주 토요일),정기휴무 (매주 일요일),브레이크타임종료1
키친바락,1654443385,23:00,23:00,23:00,23:00,23:00,정기휴무 (매주 토요일),정기휴무 (매주 일요일),라스트오더
우나기야 교대지파이브점,1083137317,11:00,11:00,11:00,11:00,11:00,11:00,11:00,오픈
우나기야 교대지파이브점,1083137317,21:30,21:30,21:30,21:30,21:30,21:30,21:30,마감
우나기야 교대지파이브점,1083137317,15:00,15:00,15:00,15:00,15:00,,,브레이크타임시작1
우나기야 교대지파이브점,1083137317,17:30,17:30,17:30,17:30,17:30,,,브레이크타임종료1
동해수산,1143472024,15:00,15:00,15:00,15:00,15:00,15:00,정기휴무 (매주 일요일),오픈
동해수산,1143472024,01:00,01:00,01:00,01:00,01:00,01:00,정기휴무 (매주 일요일),마감
미나미 서초점,37891352,11:00,11:00,11:00,11:00,11:00,11:00,11:00,오픈
미나미 서초점,37891352,21:30,21:30,21:30,21:30,21:30,21:30,21:30,마감
미나미 서초점,37891352,15:00,15:00,15:00,15:00,15:00,15:00,15:00,브레이크타임시작1
미나미 서초점,37891352,17:00,17:00,17:00,17:00,17:00,17:00,17:00,브레이크타임종료1
미나미 서초점,37891352,14:30,14:30,14:30,14:30,14:30,14:30,14:30,라스트오더
미나미 서초점,37891352,21:00,21:00,21:00,21:00,21:00,21:00,21:00,라스트오더2
김씨마구로 프리미어 역삼센터필드점,1921585274,11:00,11:00,11:00,11:00,11:00,11:00,11:00,오픈
김씨마구로 프리미어 역삼센터필드점,1921585274,22:00,22:00,22:00,22:00,22:00,22:00,22:00,마감
김씨마구로 프리미어 역삼센터필드점,1921585274,20:30,20:30,20:30,20:30,20:30,20:30,20:30,라스트오더
카사이,1175045399,17:30,17:30,17:30,17:30,17:30,17:30,17:30,오픈
카사이,1175045399,00:30,00:30,00:30,00:30,00:30,00:30,00:30,마감
카사이,1175045399,23:30,23:30,23:30,23:30,23:30,23:30,23:30,라스트오더
마쯔가제,11843409,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
마쯔가제,11843409,22:00,22:00,22:00,22:00,22:00,22:00,22:00,마감
마쯔가제,11843409,14:30,14:30,14:30,14:30,14:30,14:30,14:30,브레이크타임시작1
마쯔가제,11843409,18:00,18:00,18:00,18:00,18:00,18:00,18:00,브레이크타임종료1
마쯔가제,11843409,21:00,21:00,21:00,21:00,21:00,21:00,21:00,라스트오더
부타이 1막,1144038812,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
부타이 1막,1144038812,20:20,20:20,20:20,20:20,20:20,20:20,20:20,마감
부타이 1막,1144038812,15:00,15:00,15:00,15:00,15:00,15:00,15:00,브레이크타임시작1
부타이 1막,1144038812,17:00,17:00,17:00,17:00,17:00,17:00,17:00,브레이크타임종료1
부타이 1막,1144038812,14:15,14:15,14:15,14:15,14:15,14:15,14:15,라스트오더
부타이 1막,1144038812,19:35,19:35,19:35,19:35,19:35,19:35,19:35,라스트오더2
후지,13451874,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
후지,13451874,23:00,23:00,23:00,23:00,23:00,23:00,23:00,마감
진수사,11685193,11:30,11:30,11:30,11:30,11:30,11:30,정기휴무 (매주 일요일),오픈
진수사,11685193,22:00,22:00,22:00,22:00,22:00,22:00,정기휴무 (매주 일요일),마감
진수사,11685193,15:00,15:00,15:00,15:00,15:00,15:00,정기휴무 (매주 일요일),브레이크타임시작1
진수사,11685193,17:00,17:00,17:00,17:00,17:00,17:00,정기휴무 (매주 일요일),브레이크타임종료1
진수사,11685193,20:30,20:30,20:30,20:30,20:30,20:30,정기휴무 (매주 일요일),라스트오더
와려,1249521238,12:00,12:00,12:00,12:00,12:00,12:00,정기휴무 (매주 일요일),오픈
와려,1249521238,22:00,22:00,22:00,22:00,22:00,22:00,정기휴무 (매주 일요일),마감
와려,1249521238,15:00,15:00,15:00,15:00,15:00,15:00,정기휴무 (매주 일요일),브레이크타임시작1
와려,1249521238,18:00,18:00,18:00,18:00,18:00,18:00,정기휴무 (매주 일요일),브레이크타임종료1
나이스샤워 선릉점,1104605084,11:00,11:00,11:00,11:00,11:00,11:00,정기휴무 (매주 일요일),오픈
나이스샤워 선릉점,1104605084,22:00,22:00,22:00,22:00,22:00,21:00,정기휴무 (매주 일요일),마감
나이스샤워 선릉점,1104605084,15:00,15:00,15:00,15:00,15:00,,정기휴무 (매주 일요일),브레이크타임시작1
나이스샤워 선릉점,1104605084,17:00,17:00,17:00,17:00,17:00,,정기휴무 (매주 일요일),브레이크타임종료1
나이스샤워 선릉점,1104605084,21:00,21:00,21:00,21:00,21:00,20:00,정기휴무 (매주 일요일),라스트오더
정통일식 최수사 대게마을,1626190319,11:00,11:00,11:00,11:00,11:00,11:00,11:00,오픈
정통일식 최수사 대게마을,1626190319,22:30,22:30,22:30,22:30,22:30,22:30,22:30,마감
정통일식 최수사 대게마을,1626190319,14:30,14:30,14:30,14:30,14:30,14:30,14:30,브레이크타임시작1
정통일식 최수사 대게마을,1626190319,17:00,17:00,17:00,17:00,17:00,17:00,17:00,브레이크타임종료1
일식 대서양,1502328947,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
일식 대서양,1502328947,22:00,22:00,22:00,22:00,22:00,22:00,22:00,마감
일식 대서양,1502328947,15:00,15:00,15:00,15:00,15:00,15:00,15:00,브레이크타임시작1
일식 대서양,1502328947,17:20,17:20,17:20,17:20,17:20,17:20,17:20,브레이크타임종료1
일식 대서양,1502328947,21:00,21:00,21:00,21:00,21:00,21:00,21:00,라스트오더
삼미미 스시 앤 이자카야,34753394,11:30,11:30,11:30,11:30,11:30,11:30,정기휴무 (매주 일요일),오픈
삼미미 스시 앤 이자카야,34753394,22:00,22:00,22:00,22:00,22:00,22:00,정기휴무 (매주 일요일),마감
삼미미 스시 앤 이자카야,34753394,15:00,15:00,15:00,15:00,15:00,15:00,정기휴무 (매주 일요일),브레이크타임시작1
삼미미 스시 앤 이자카야,34753394,17:30,17:30,17:30,17:30,17:30,17:30,정기휴무 (매주 일요일),브레이크타임종료1
삼미미 스시 앤 이자카야,34753394,20:50,20:50,20:50,20:50,20:50,20:50,정기휴무 (매주 일요일),라스트오더
아케도 교대본점,1616517646,11:20,11:20,11:20,11:20,11:20,18:00,정기휴무 (매주 일요일),오픈
아케도 교대본점,1616517646,24:00,24:00,24:00,24:00,03:00,03:00,정기휴무 (매주 일요일),마감
아케도 교대본점,1616517646,14:00,14:00,14:00,14:00,14:00,,정기휴무 (매주 일요일),브레이크타임시작1
아케도 교대본점,1616517646,18:00,18:00,18:00,18:00,18:00,,정기휴무 (매주 일요일),브레이크타임종료1
나에코,1115767815,16:30,16:30,16:30,16:30,16:30,16:30,16:00,오픈
나에코,1115767815,01:00,01:00,01:00,01:00,02:00,02:00,24:00,마감
후라토식당 역삼점,1726910546,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
후라토식당 역삼점,1726910546,21:30,21:30,21:30,21:30,21:30,21:30,21:30,마감
후라토식당 역삼점,1726910546,15:00,15:00,15:00,15:00,15:00,15:00,15:00,브레이크타임시작1
후라토식당 역삼점,1726910546,17:00,17:00,17:00,17:00,17:00,17:00,17:00,브레이크타임종료1
후라토식당 역삼점,1726910546,14:30,14:30,14:30,14:30,14:30,14:30,14:30,라스트오더
정우,1462509417,18:00,18:00,18:00,18:00,18:00,18:00,정기휴무 (매주 일요일),오픈
정우,1462509417,23:30,23:30,23:30,23:30,23:30,23:30,정기휴무 (매주 일요일),마감
정우,1462509417,22:30,22:30,22:30,22:30,22:30,22:30,정기휴무 (매주 일요일),라스트오더
아카사카일식 강남역본점,12011157,11:00,11:00,11:00,11:00,11:00,10:00,정기휴무 (매주 일요일),오픈
아카사카일식 강남역본점,12011157,22:00,22:00,22:00,22:00,22:00,21:30,정기휴무 (매주 일요일),마감
아카사카일식 강남역본점,12011157,14:30,14:30,14:30,14:30,14:30,14:30,정기휴무 (매주 일요일),브레이크타임시작1
아카사카일식 강남역본점,12011157,17:00,17:00,17:00,17:00,17:00,17:00,정기휴무 (매주 일요일),브레이크타임종료1
아카사카일식 강남역본점,12011157,13:30,13:30,13:30,13:30,13:30,13:30,정기휴무 (매주 일요일),라스트오더
카츠8 파르나스몰점,1558099783,10:30,10:30,10:30,10:30,10:30,10:30,10:30,오픈
카츠8 파르나스몰점,1558099783,22:00,22:00,22:00,22:00,22:00,22:00,22:00,마감
카츠8 파르나스몰점,1558099783,21:00,21:00,21:00,21:00,21:00,21:00,21:00,라스트오더
강남모밀무이 강남본점,1794042694,10:30,10:30,10:30,10:30,10:30,10:30,정기휴무 (매주 일요일),오픈
강남모밀무이 강남본점,1794042694,21:00,21:00,21:00,21:00,21:00,21:00,정기휴무 (매주 일요일),마감
강남모밀무이 강남본점,1794042694,15:00,15:00,15:00,15:00,15:00,15:00,정기휴무 (매주 일요일),브레이크타임시작1
강남모밀무이 강남본점,1794042694,17:00,17:00,17:00,17:00,17:00,17:00,정기휴무 (매주 일요일),브레이크타임종료1
강남모밀무이 강남본점,1794042694,20:30,20:30,20:30,20:30,20:30,20:30,정기휴무 (매주 일요일),라스트오더
무한장어 역삼점,38486524,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
무한장어 역삼점,38486524,23:00,23:00,23:00,23:00,23:00,23:00,23:00,마감
남서울민물장어,11723503,12:00,12:00,12:00,12:00,12:00,12:00,12:00,오픈
남서울민물장어,11723503,21:30,21:30,21:30,21:30,21:30,21:30,21:30,마감
남서울민물장어,11723503,20:30,20:30,20:30,20:30,20:30,20:30,20:30,라스트오더
맛기행 사계절 역삼점,893316167,11:30,11:30,11:30,11:30,11:30,11:30,정기휴무 (매주 일요일),오픈
맛기행 사계절 역삼점,893316167,22:00,22:00,22:00,22:00,22:00,22:00,정기휴무 (매주 일요일),마감
맛기행 사계절 역삼점,893316167,15:00,15:00,15:00,15:00,15:00,,정기휴무 (매주 일요일),브레이크타임시작1
맛기행 사계절 역삼점,893316167,16:30,16:30,16:30,16:30,16:30,,정기휴무 (매주 일요일),브레이크타임종료1
밤장어 선릉점,1254308064,11:00,11:00,11:00,11:00,11:00,17:00,정기휴무 (매주 일요일),오픈
밤장어 선릉점,1254308064,23:00,23:00,23:00,23:00,23:00,22:00,정기휴무 (매주 일요일),마감
밤장어 선릉점,1254308064,15:00,15:00,15:00,15:00,15:00,,정기휴무 (매주 일요일),브레이크타임시작1
밤장어 선릉점,1254308064,17:00,17:00,17:00,17:00,17:00,,정기휴무 (매주 일요일),브레이크타임종료1
송강민물장어,12012489,11:00,11:00,11:00,11:00,11:00,11:00,정기휴무 (매주 일요일),오픈
송강민물장어,12012489,21:30,21:30,21:30,21:30,21:30,21:30,정기휴무 (매주 일요일),마감
송강민물장어,12012489,15:00,15:00,15:00,15:00,15:00,15:00,정기휴무 (매주 일요일),브레이크타임시작1
송강민물장어,12012489,17:00,17:00,17:00,17:00,17:00,17:00,정기휴무 (매주 일요일),브레이크타임종료1
송강민물장어,12012489,21:00,21:00,21:00,21:00,21:00,21:00,정기휴무 (매주 일요일),라스트오더
장어만,1278325586,17:30,17:30,17:30,17:30,17:30,정기휴무 (매주 토요일),정기휴무 (매주 일요일),오픈
장어만,1278325586,21:30,21:30,21:30,21:30,21:30,정기휴무 (매주 토요일),정기휴무 (매주 일요일),마감
장어스토리,1486075796,11:00,11:00,11:00,11:00,11:00,14:00,14:00,오픈
장어스토리,1486075796,02:00,02:00,02:00,02:00,02:00,24:00,24:00,마감
초가마을 역삼점,1292769071,10:00,10:00,10:00,10:00,10:00,10:00,정기휴무 (매주 일요일),오픈
초가마을 역삼점,1292769071,23:00,23:00,23:00,23:00,23:00,23:00,정기휴무 (매주 일요일),마감
초가마을 역삼점,1292769071,22:40,22:40,22:40,22:40,22:40,22:40,정기휴무 (매주 일요일),라스트오더
유가네전사랑,1039084723,11:00,11:00,11:00,11:00,11:00,11:00,11:00,오픈
유가네전사랑,1039084723,24:00,24:00,24:00,24:00,24:00,24:00,24:00,마감
강남명전,1754912649,16:00,16:00,16:00,16:00,16:00,15:00,15:00,오픈
강남명전,1754912649,24:00,24:00,24:00,01:00,02:30,02:30,24:00,마감
강남명전,1754912649,23:00,23:00,23:00,00:00,01:30,01:30,23:00,라스트오더
시골빈대떡파전 선릉본점,18396269,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
시골빈대떡파전 선릉본점,18396269,01:00,01:00,01:00,01:00,01:00,01:00,01:00,마감
싸리골빈대떡 본점,38275829,16:30,16:30,16:30,16:30,16:30,16:30,정기휴무 (매주 일요일),오픈
싸리골빈대떡 본점,38275829,23:30,23:30,23:30,23:30,23:30,23:30,정기휴무 (매주 일요일),마감
서초 전집,1042293479,16:00,16:00,16:00,16:00,16:00,16:00,정기휴무 (매주 일요일),오픈
서초 전집,1042293479,24:00,24:00,24:00,24:00,24:00,24:00,정기휴무 (매주 일요일),마감
막끌리네 삼성코엑스본점,1749739167,18:00,18:00,18:00,18:00,18:00,18:00,18:00,오픈
막끌리네 삼성코엑스본점,1749739167,03:00,03:00,03:00,03:00,05:00,05:00,03:00,마감
백세주마을 삼성점,11678251,17:00,17:00,17:00,17:00,17:00,17:00,정기휴무 (매주 일요일),오픈
백세주마을 삼성점,11678251,23:00,23:00,23:00,23:00,23:00,23:00,정기휴무 (매주 일요일),마감
대치정육식당,11847175,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
대치정육식당,11847175,22:30,22:30,22:30,22:30,22:30,22:30,22:30,마감
우와해 선릉본점,1568843699,00:00,00:00,00:00,00:00,00:00,00:00,00:00,오픈
우와해 선릉본점,1568843699,24:00,24:00,24:00,24:00,24:00,24:00,24:00,마감
순정한우정육식당 교대점,1742707397,11:30,11:30,11:30,11:30,11:30,11:30,11:30,오픈
순정한우정육식당 교대점,1742707397,22:00,22:00,22:00,22:00,22:00,22:00,22:00,마감
순정한우정육식당 교대점,1742707397,15:00,15:00,15:00,15:00,15:00,,,브레이크타임시작1
순정한우정육식당 교대점,1742707397,17:00,17:00,17:00,17:00,17:00,,,브레이크타임종료1
신흥정육식당,20601184,12:00,12:00,12:00,12:00,12:00,12:00,정기휴무 (매주 일요일),오픈
신흥정육식당,20601184,22:00,22:00,22:00,22:00,22:00,22:00,정기휴무 (매주 일요일),마감
해봉정육 본점,1288149848,11:30,11:30,11:30,11:30,11:30,12:00,12:00,오픈
해봉정육 본점,1288149848,22:00,22:00,22:00,22:00,22:00,21:00,21:00,마감
해봉정육 본점,1288149848,14:30,14:30,14:30,14:30,14:30,,,브레이크타임시작1
해봉정육 본점,1288149848,17:30,17:30,17:30,17:30,17:30,,,브레이크타임종료1
해봉정육 본점,1288149848,21:15,21:15,21:15,21:15,21:15,20:15,20:15,라스트오더
경성회관,1276854240,10:30,10:30,10:30,10:30,10:30,10:30,정기휴무 (매주 일요일),오픈
경성회관,1276854240,22:00,22:00,22:00,22:00,22:00,22:00,정기휴무 (매주 일요일),마감
경성회관,1276854240,21:00,21:00,21:00,21:00,21:00,21:00,정기휴무 (매주 일요일),라스트오더
동촌 대치점,11887408,10:00,10:00,10:00,10:00,10:00,11:00,11:00,오픈
동촌 대치점,11887408,22:00,22:00,22:00,22:00,22:00,22:00,22:00,마감
동촌 대치점,11887408,14:00,14:00,14:00,14:00,14:00,,,브레이크타임시작1
동촌 대치점,11887408,16:00,16:00,16:00,16:00,16:00,,,브레이크타임종료1
조개사냥 역삼점,13392779,17:00,17:00,17:00,17:00,17:00,17:00,17:00,오픈
조개사냥 역삼점,13392779,04:00,04:00,04:00,04:00,04:00,04:00,04:00,마감
조개사냥 역삼점,13392779,03:00,03:00,03:00,03:00,03:00,03:00,03:00,라스트오더
맛짱조개,18836449,16:00,16:00,16:00,16:00,16:00,16:00,정기휴무 (매주 일요일),오픈
맛짱조개,18836449,02:00,02:00,02:00,02:00,02:00,02:00,정기휴무 (매주 일요일),마감
강릉엄지네꼬막집 삼성역점,1497814417,10:00,10:00,10:00,10:00,10:00,10:00,10:00,오픈
강릉엄지네꼬막집 삼성역점,1497814417,22:00,22:00,22:00,22:00,22:00,21:00,21:00,마감
강릉엄지네꼬막집 삼성역점,1497814417,15:00,15:00,15:00,15:00,15:00,15:00,15:00,브레이크타임시작1
강릉엄지네꼬막집 삼성역점,1497814417,17:00,17:00,17:00,17:00,17:00,17:00,17:00,브레이크타임종료1
조개천국,1036609613,17:00,17:00,17:00,17:00,17:00,17:00,17:00,오픈
조개천국,1036609613,01:00,01:00,01:00,01:00,01:00,23:00,23:00,마감
강릉엄지네꼬막집 교대점,1817647558,10:00,10:00,10:00,10:00,10:00,10:00,10:00,오픈
강릉엄지네꼬막집 교대점,1817647558,22:00,22:00,22:00,22:00,22:00,22:00,22:00,마감
강릉엄지네꼬막집 교대점,1817647558,15:00,15:00,15:00,15:00,15:00,15:00,15:00,브레이크타임시작1
강릉엄지네꼬막집 교대점,1817647558,17:00,17:00,17:00,17:00,17:00,17:00,17:00,브레이크타임종료1
강릉엄지네꼬막집 교대점,1817647558,21:50,21:50,21:50,21:50,21:50,21:50,21:50,라스트오더
김기봉관자,32322995,17:00,17:00,17:00,17:00,17:00,정기휴무 (매주 토요일),정기휴무 (매주 일요일),오픈
김기봉관자,32322995,22:00,22:00,22:00,22:00,22:00,정기휴무 (매주 토요일),정기휴무 (매주 일요일),마감
진짜해산물 역삼점,1381311081,11:00,11:00,11:00,11:00,11:00,15:00,17:00,오픈
진짜해산물 역삼점,1381311081,24:00,24:00,24:00,24:00,24:00,02:30,24:00,마감
진짜해산물 역삼점,1381311081,14:00,14:00,14:00,14:00,14:00,,,브레이크타임시작1
